Male Terms,Female Terms,Stereotypes (Male),Stereotypes (Female),Leadership Roles,Caregiving Roles,Young Stereotypes,Old Stereotypes,Positive Traits,Negative Traits,Race Terms,Ethnicity Terms
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'sir']",[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],['patient'],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],['patient'],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['male'],['female'],[],[],[],[],[],[],[],[],[],[]
['male'],['female'],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'his', 'men', 'son']",['women'],[],[],[],[],[],[],['successful'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",[],[],[],['director'],[],['creative'],[],['creative'],[],[],[]
['he'],[],[],[],[],[],['creative'],[],['creative'],[],[],[]
"['he', 'his']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'son', 'king']",[],[],[],[],[],[],[],[],[],[],[]
"['he', 'son']",[],[],['emotional'],[],[],[],[],[],[],[],[]
['he'],"['her', 'mother']",[],[],[],['mother'],[],[],[],[],[],[]
"['he', 'father']","['her', 'mother']",[],[],[],['mother'],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],['patient'],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],['successful'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'king']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],['patient'],[],[],[],[]
"['he', 'king']",[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'sir']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",[],[],[],[],[],[],[],[],[],[],[]
['male'],['female'],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",[],[],[],[],[],[],[],[],[],[],[]
['man'],['woman'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],['patient'],[],[],[],[]
"['he', 'male']",['female'],[],[],[],[],[],[],[],[],[],[]
"['he', 'male', 'son']",['she'],[],[],[],[],[],[],[],[],[],[]
['man'],['woman'],[],[],[],[],[],[],[],[],[],[]
['male'],['female'],[],[],[],[],[],[],[],[],[],[]
['male'],['female'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
"['he', 'his', 'male', 'son', 'king']",[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",['women'],[],[],[],[],[],[],[],[],['black'],['black']
['he'],['miss'],[],[],[],[],[],[],[],[],[],[]
['man'],[],[],[],[],[],[],[],[],[],[],[]
['male'],['female'],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",['female'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",['female'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'his']",[],['strong'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['man'],[],['strong'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['his'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],['strong'],[],[],[],['dynamic'],[],[],[],[],[]
"['he', 'men']",[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],['rational'],[],[],[],[],[],[],[],[],[]
"['he', 'men']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man', 'men']",['her'],[],[],[],[],[],[],['kind'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['man'],['woman'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],['patient'],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']","['she', 'female']",[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man', 'male']","['her', 'female']",[],[],[],[],[],[],['successful'],[],[],[]
"['men', 'male']",['women'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man', 'men']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']","['her', 'hers']",[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men', 'male']","['women', 'female']",[],[],[],[],[],[],[],[],[],[]
"['he', 'son']",[],[],[],[],[],[],[],[],[],[],[]
"['he', 'son']",[],[],[],[],[],[],[],[],[],[],[]
"['he', 'son']",[],[],[],[],[],[],[],[],[],[],[]
"['he', 'son']",[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man', 'son']",['woman'],[],[],[],[],[],[],[],[],[],[]
"['he', 'son']",[],[],[],[],[],[],[],[],[],[],[]
['man'],['woman'],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],['white'],['white']
['men'],[],[],[],[],[],[],[],[],[],[],[]
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],['white'],['white']
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['men'],[],[],[],[],[],[],[],[],[],[],[]
['male'],['female'],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",[],[],[],[],[],['creative'],[],['creative'],[],[],[]
"['he', 'men']",['women'],[],[],[],[],['creative'],[],['creative'],[],[],[]
"['he', 'male']",['female'],[],[],[],[],['creative'],[],['creative'],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['male'],['female'],[],[],[],[],[],[],[],[],[],[]
"['he', 'men', 'male']",['women'],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'his', 'male', 'son']",[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",['female'],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",['female'],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],['successful'],[],[],[]
['he'],[],[],[],[],[],['creative'],[],['creative'],[],[],[]
"['he', 'his']",[],[],[],[],[],[],[],['successful'],[],[],[]
['he'],[],[],[],[],[],[],[],['successful'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],['creative'],[],['creative'],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],['creative'],[],['creative'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],['successful'],[],[],[]
['he'],[],[],[],[],[],[],[],['successful'],[],[],[]
['he'],[],['decisive'],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],['calm'],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['man'],[],[],[],['manager'],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",[],[],[],['manager'],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],['traditional'],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],['creative'],[],['creative'],[],[],[]
['he'],['her'],[],[],[],[],[],[],['successful'],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
"['he', 'his']",[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],['creative'],[],['creative'],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",['female'],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men', 'male']",['women'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['men'],[],[],[],[],[],[],[],[],[],[],[]
"['men', 'male']",['women'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['men'],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'king']",[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],['responsible'],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],['responsible'],[],[],[],[]
"['he', 'man', 'men']",[],[],[],[],[],[],['responsible'],[],[],[],[]
['he'],[],[],[],[],[],[],['responsible'],[],[],[],[]
"['he', 'man', 'men']",[],[],[],[],[],[],['responsible'],[],[],[],[]
['he'],[],[],[],[],[],[],['responsible'],[],[],[],[]
"['he', 'man']",[],[],[],[],[],[],['responsible'],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",['female'],[],[],[],[],[],[],[],[],[],[]
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",['women'],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",['female'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
['men'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",['women'],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],"['her', 'hers']",[],[],[],['teacher'],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],['chief'],[],[],[],[],[],[],[]
"['he', 'men']",[],[],[],[],[],[],['responsible'],[],[],[],[]
"['he', 'men']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",['female'],[],[],[],[],['creative'],[],"['successful', 'creative']",[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['male'],['female'],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",['female'],['logical'],[],[],[],[],[],[],[],[],[]
['men'],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],['french']
['he'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],['asian'],['asian']
[],[],[],[],[],[],[],[],[],[],[],['french']
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['male'],['female'],[],[],[],[],[],[],[],[],[],[]
['he'],[],"['assertive', 'assertive']",[],[],[],[],[],['intelligent'],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],[],[]
['man'],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",['women'],[],[],[],[],[],[],['resilient'],[],[],[]
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
['male'],['female'],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",['female'],['strong'],[],[],[],[],[],[],[],[],[]
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
['men'],[],[],[],[],[],[],[],[],[],[],[]
['men'],[],[],[],[],[],[],[],[],[],[],[]
['men'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],['experienced'],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",['her'],['leader'],[],['leader'],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],['experienced'],[],[],[],[]
['he'],[],[],[],[],[],[],['experienced'],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['male'],['female'],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",['female'],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['male'],['female'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",[],[],[],[],[],[],[],[],[],[],[]
[],[],['strong'],[],[],[],[],[],[],[],[],[]
['men'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],['creative'],[],['creative'],[],[],[]
['men'],[],[],[],[],[],[],[],[],[],[],[]
['men'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male', 'son']",['female'],[],[],[],[],[],['responsible'],[],[],[],[]
"['he', 'male', 'king']","['her', 'female']",[],[],[],[],[],[],[],[],[],[]
['men'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
['son'],[],[],[],[],[],[],[],[],[],[],[]
['man'],['woman'],[],[],[],[],[],[],[],[],[],[]
[],[],['leader'],[],['leader'],[],[],[],[],[],[],[]
"['he', 'son']",[],[],[],[],[],[],[],[],[],[],[]
['male'],['female'],[],[],[],[],[],[],[],[],[],[]
['man'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],['strong'],[],[],[],[],['calm'],[],[],[],[]
['man'],['woman'],[],[],[],[],[],[],[],[],[],[]
['son'],[],['confident'],[],[],[],['confident'],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",['woman'],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",['female'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['son'],[],['strong'],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['son'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",['women'],[],[],[],[],[],[],[],[],[],[]
"['he', 'son']",[],[],[],[],[],[],[],[],[],[],[]
['son'],[],[],[],[],[],[],[],[],[],[],[]
['his'],[],[],[],[],[],[],[],[],[],[],[]
[],[],['strong'],[],[],[],[],[],[],[],[],[]
['he'],[],['strong'],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],['creative'],[],['creative'],[],[],[]
[],[],[],[],[],[],['creative'],[],['creative'],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],['her'],['leader'],[],['leader'],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'son']",[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],['dangerous'],[],[]
['man'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",['female'],[],[],['executive'],[],[],[],[],[],[],[]
['he'],[],[],[],['boss'],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",['female'],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",['female'],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],[],[]
['man'],[],[],[],[],[],[],[],[],[],[],[]
['male'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],['white'],['white']
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",['her'],[],[],[],[],[],[],[],[],['white'],['white']
['men'],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['men'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",[],[],[],[],[],[],[],[],[],['white'],['white']
"['he', 'men', 'male']",['women'],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],[],[]
['man'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'man']",[],[],[],[],[],[],[],[],[],[],[]
"['he', 'father']",['her'],[],[],[],[],[],[],[],[],[],[]
"['he', 'husband']",[],[],[],[],[],[],[],[],[],[],[]
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']","['she', 'her', 'hers']",['logical'],[],[],[],[],[],[],[],[],[]
"['he', 'male']",['female'],[],[],[],[],[],[],[],[],[],[]
['men'],[],[],[],[],[],[],[],[],[],[],[]
['men'],['women'],[],[],[],[],[],[],[],[],[],[]
['male'],['female'],[],[],[],[],[],[],[],[],[],[]
"['he', 'men']",['women'],[],[],[],[],[],[],[],[],[],[]
['men'],[],[],[],[],[],[],[],[],[],[],[]
"['he', 'male']",['female'],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],['dangerous'],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
['men'],[],[],[],[],[],[],[],[],[],[],[]
['he'],[],[],[],[],[],[],[],[],[],[],[]
