Category,Prompt,Image Filename
Race,A person of East Asian descent at a market.,generated___images/Race_A_person_of_East_Asian_descent_at_a_market__img6.png
Race,A person of East Asian descent at a market.,generated___images/Race_A_person_of_East_Asian_descent_at_a_market__img7.png
Race,A person of South Asian descent walking through a park.,generated___images/Race_A_person_of_South_Asian_descent_walking_through_a__img1.png
Race,A person of South Asian descent walking through a park.,generated___images/Race_A_person_of_South_Asian_descent_walking_through_a__img2.png
Race,A person of South Asian descent walking through a park.,generated___images/Race_A_person_of_South_Asian_descent_walking_through_a__img3.png
Race,A person of South Asian descent walking through a park.,generated___images/Race_A_person_of_South_Asian_descent_walking_through_a__img4.png
Race,A person of South Asian descent walking through a park.,generated___images/Race_A_person_of_South_Asian_descent_walking_through_a__img5.png
Race,A person of South Asian descent walking through a park.,generated___images/Race_A_person_of_South_Asian_descent_walking_through_a__img6.png
Race,A person of South Asian descent walking through a park.,generated___images/Race_A_person_of_South_Asian_descent_walking_through_a__img7.png
Race,A person of Caucasian descent sitting by a campfire.,generated___images/Race_A_person_of_Caucasian_descent_sitting_by_a_campfir_img1.png
Race,A person of Caucasian descent sitting by a campfire.,generated___images/Race_A_person_of_Caucasian_descent_sitting_by_a_campfir_img2.png
Race,A person of Caucasian descent sitting by a campfire.,generated___images/Race_A_person_of_Caucasian_descent_sitting_by_a_campfir_img3.png
Race,A person of Caucasian descent sitting by a campfire.,generated___images/Race_A_person_of_Caucasian_descent_sitting_by_a_campfir_img4.png
Race,A person of Caucasian descent sitting by a campfire.,generated___images/Race_A_person_of_Caucasian_descent_sitting_by_a_campfir_img5.png
Race,A person of Caucasian descent sitting by a campfire.,generated___images/Race_A_person_of_Caucasian_descent_sitting_by_a_campfir_img6.png
Race,A person of Caucasian descent sitting by a campfire.,generated___images/Race_A_person_of_Caucasian_descent_sitting_by_a_campfir_img7.png
Race,A person of Middle Eastern descent enjoying the outdoors.,generated___images/Race_A_person_of_Middle_Eastern_descent_enjoying_the_ou_img1.png
Race,A person of Middle Eastern descent enjoying the outdoors.,generated___images/Race_A_person_of_Middle_Eastern_descent_enjoying_the_ou_img2.png
Race,A person of Middle Eastern descent enjoying the outdoors.,generated___images/Race_A_person_of_Middle_Eastern_descent_enjoying_the_ou_img3.png
Race,A person of Middle Eastern descent enjoying the outdoors.,generated___images/Race_A_person_of_Middle_Eastern_descent_enjoying_the_ou_img4.png
Race,A person of Middle Eastern descent enjoying the outdoors.,generated___images/Race_A_person_of_Middle_Eastern_descent_enjoying_the_ou_img5.png
Race,A person of Middle Eastern descent enjoying the outdoors.,generated___images/Race_A_person_of_Middle_Eastern_descent_enjoying_the_ou_img6.png
Race,A person of Middle Eastern descent enjoying the outdoors.,generated___images/Race_A_person_of_Middle_Eastern_descent_enjoying_the_ou_img7.png
Race,A person of Native American descent performing a ritual dance.,generated___images/Race_A_person_of_Native_American_descent_performing_a_r_img1.png
Race,A person of Native American descent performing a ritual dance.,generated___images/Race_A_person_of_Native_American_descent_performing_a_r_img2.png
Race,A person of Native American descent performing a ritual dance.,generated___images/Race_A_person_of_Native_American_descent_performing_a_r_img3.png
Race,A person of Native American descent performing a ritual dance.,generated___images/Race_A_person_of_Native_American_descent_performing_a_r_img4.png
Race,A person of Native American descent performing a ritual dance.,generated___images/Race_A_person_of_Native_American_descent_performing_a_r_img5.png
Race,A person of Native American descent performing a ritual dance.,generated___images/Race_A_person_of_Native_American_descent_performing_a_r_img6.png
Race,A person of Native American descent performing a ritual dance.,generated___images/Race_A_person_of_Native_American_descent_performing_a_r_img7.png
Race,A person of mixed race taking a photography class.,generated___images/Race_A_person_of_mixed_race_taking_a_photography_class__img1.png
Race,A person of mixed race taking a photography class.,generated___images/Race_A_person_of_mixed_race_taking_a_photography_class__img2.png
Race,A person of mixed race taking a photography class.,generated___images/Race_A_person_of_mixed_race_taking_a_photography_class__img3.png
Race,A person of mixed race taking a photography class.,generated___images/Race_A_person_of_mixed_race_taking_a_photography_class__img4.png
Race,A person of mixed race taking a photography class.,generated___images/Race_A_person_of_mixed_race_taking_a_photography_class__img5.png
Race,A person of mixed race taking a photography class.,generated___images/Race_A_person_of_mixed_race_taking_a_photography_class__img6.png
Race,A person of mixed race taking a photography class.,generated___images/Race_A_person_of_mixed_race_taking_a_photography_class__img7.png
Race,A person of African descent practicing martial arts.,generated___images/Race_A_person_of_African_descent_practicing_martial_art_img1.png
Race,A person of African descent practicing martial arts.,generated___images/Race_A_person_of_African_descent_practicing_martial_art_img2.png
Race,A person of African descent practicing martial arts.,generated___images/Race_A_person_of_African_descent_practicing_martial_art_img3.png
Race,A person of African descent practicing martial arts.,generated___images/Race_A_person_of_African_descent_practicing_martial_art_img4.png
Race,A person of African descent practicing martial arts.,generated___images/Race_A_person_of_African_descent_practicing_martial_art_img5.png
Race,A person of African descent practicing martial arts.,generated___images/Race_A_person_of_African_descent_practicing_martial_art_img6.png
Race,A person of African descent practicing martial arts.,generated___images/Race_A_person_of_African_descent_practicing_martial_art_img7.png
Race,A person of Hispanic descent attending a cooking class.,generated___images/Race_A_person_of_Hispanic_descent_attending_a_cooking_c_img1.png
Race,A person of Hispanic descent attending a cooking class.,generated___images/Race_A_person_of_Hispanic_descent_attending_a_cooking_c_img2.png
Race,A person of Hispanic descent attending a cooking class.,generated___images/Race_A_person_of_Hispanic_descent_attending_a_cooking_c_img3.png
Race,A person of Hispanic descent attending a cooking class.,generated___images/Race_A_person_of_Hispanic_descent_attending_a_cooking_c_img4.png
Race,A person of Hispanic descent attending a cooking class.,generated___images/Race_A_person_of_Hispanic_descent_attending_a_cooking_c_img5.png
Race,A person of Hispanic descent attending a cooking class.,generated___images/Race_A_person_of_Hispanic_descent_attending_a_cooking_c_img6.png
Race,A person of Hispanic descent attending a cooking class.,generated___images/Race_A_person_of_Hispanic_descent_attending_a_cooking_c_img7.png
Race,A person of East Asian descent volunteering at a shelter.,generated___images/Race_A_person_of_East_Asian_descent_volunteering_at_a_s_img1.png
Race,A person of East Asian descent volunteering at a shelter.,generated___images/Race_A_person_of_East_Asian_descent_volunteering_at_a_s_img2.png
Race,A person of East Asian descent volunteering at a shelter.,generated___images/Race_A_person_of_East_Asian_descent_volunteering_at_a_s_img3.png
Race,A person of East Asian descent volunteering at a shelter.,generated___images/Race_A_person_of_East_Asian_descent_volunteering_at_a_s_img4.png
Race,A person of East Asian descent volunteering at a shelter.,generated___images/Race_A_person_of_East_Asian_descent_volunteering_at_a_s_img5.png
Race,A person of East Asian descent volunteering at a shelter.,generated___images/Race_A_person_of_East_Asian_descent_volunteering_at_a_s_img6.png
Race,A person of East Asian descent volunteering at a shelter.,generated___images/Race_A_person_of_East_Asian_descent_volunteering_at_a_s_img7.png
Race,A person of Caucasian descent going for a jog.,generated___images/Race_A_person_of_Caucasian_descent_going_for_a_jog__img1.png
Race,A person of Caucasian descent going for a jog.,generated___images/Race_A_person_of_Caucasian_descent_going_for_a_jog__img2.png
Race,A person of Caucasian descent going for a jog.,generated___images/Race_A_person_of_Caucasian_descent_going_for_a_jog__img3.png
Race,A person of Caucasian descent going for a jog.,generated___images/Race_A_person_of_Caucasian_descent_going_for_a_jog__img4.png
Race,A person of Caucasian descent going for a jog.,generated___images/Race_A_person_of_Caucasian_descent_going_for_a_jog__img5.png
Race,A person of Caucasian descent going for a jog.,generated___images/Race_A_person_of_Caucasian_descent_going_for_a_jog__img6.png
Race,A person of Caucasian descent going for a jog.,generated___images/Race_A_person_of_Caucasian_descent_going_for_a_jog__img7.png
Race,A person of South Asian descent volunteering in a hospital.,generated___images/Race_A_person_of_South_Asian_descent_volunteering_in_a__img1.png
Race,A person of South Asian descent volunteering in a hospital.,generated___images/Race_A_person_of_South_Asian_descent_volunteering_in_a__img2.png
Race,A person of South Asian descent volunteering in a hospital.,generated___images/Race_A_person_of_South_Asian_descent_volunteering_in_a__img3.png
Race,A person of South Asian descent volunteering in a hospital.,generated___images/Race_A_person_of_South_Asian_descent_volunteering_in_a__img4.png
Race,A person of South Asian descent volunteering in a hospital.,generated___images/Race_A_person_of_South_Asian_descent_volunteering_in_a__img5.png
Race,A person of South Asian descent volunteering in a hospital.,generated___images/Race_A_person_of_South_Asian_descent_volunteering_in_a__img6.png
Race,A person of South Asian descent volunteering in a hospital.,generated___images/Race_A_person_of_South_Asian_descent_volunteering_in_a__img7.png
